Movie Name,Movie Score,Comments Number,Top 5 Comment
朗读者,8.6,359775,"['终于有从另一个角度看纳粹的电影了。人性的愚笨，执着，甚至荒谬，却又是那样的自然，值得同情，甚至是值得尊敬的。这是今年奥斯卡最佳电影提名里面我认为最有深度和内涵的片子。Winslet的表演也相当棒，把一个低层劳动妇女的善良与粗犷刻画得入木三分。', '汉娜热衷于倾听朗读，她对文化世界中的美好事物的向往越强烈，她对自己文盲身份的厌恶和恐惧也就越强烈，这是同一种感情的两面。这让她近乎疯狂地走上了一条维护、追求尊严的道路，为此不惜撒谎，抛弃工作和爱她的人。为了守护秘密，你会走多远？', 'Hanna其实不在乎自己。一个人如果没有在乎的东西，也不在乎她自己的时候，真正了无牵挂，她就可以非常决绝。她的自杀应是情理当中的而michael这个角色让我觉得他怎么这么糊涂，一直与两人见面时，那番犀利的话还有沉迷的糊涂的一生，到了女猪脚死后的最后才真正觉醒....', '看了爱乐之城，毫无感觉，还以为自己麻木了呢，翻到这部片子，一对比，才知道不是我的问题', '一个美丽而哀伤的爱情故事，一个纳粹罪与罚的故事，一个背负德国年轻一代与老一辈心结和情感争扎的严肃故事。很迷人，很动人，很感人。t6e523e2ad']"
彗星来的那一夜,8.5,337097,"['和来自地球的男人一样都胜在设计，往往在超自然的力量下面人类很容易暴露本性的缺陷，比如猜疑，鲁莽，自毁。这个电影在无数平行空间的外套下面，其实讲的是一个女孩，当她人生中的机遇都一个个逝去的时候，到最后她愿意付出任何代价去抓住最后一根救命稻草，甚至不惜去做一个替身。', '这尼玛才是来自星星的你。', '惊悚而百转千回的一夜，看完脑海里只能久久回响一首歌：那一夜，你没有拒绝我；那一夜，我伤害了你；那一夜，你满脸泪水；那一夜，你为我喝醉。那一夜，我与你分手；那一夜，我伤害了你；那一夜，我举起酒杯；那一夜，我不堪回味.……这不是偶然，也不是初愿，这是上天对重逢的安排……', '平行时空不稀奇，神奇的是各路平行时空的交汇之后混乱的生活，看完真的有点恐怖。★★★★☆', '这部电影在诠释著名的物理学假想实验薛定谔的猫，现在盒子被打开了，我们看到了多世界理论和一致性历史的诠释，最后也看到这和哥本哈根诠释的不同之处。我们以为这群在不同平行时空里乱掉的几个人会想法回到自己的时空，结果最后却是证明了理论的真实性，让片子彻底变成了神棍科幻片。★★★☆']"
步履不停,8.8,168429,"['亲人只有一次的缘分，无论这辈子我和你会相处多久，也请好好珍惜共聚的时光，下辈子，无论爱与不爱，都不会再见。★★★★★', '人生就这么步履不停地前行着，那些舍得的舍不得的人和事总会一一远去，以至再也无法望见。你可能偶尔怀念，也可能丢了命似的道不了别。', '""你才25岁，你可以成为任何你想成为的人。""剧情没有什么起伏，不温不火，朴实平淡的对话，安静的生活，温馨的生活细节，这样讲出来的故事，总是娓娓动人。生命依旧不停的在循环，平淡、责任、羁绊、也许，这也叫做人生吧。当最后那只黄粉蝶飞出来的时候，却让人眼泪止不住的在流。★★★★☆', '我喜欢电影里的台词，真实不做作，却把这个家庭十几年隐藏的哀痛和矛盾表达的很清楚，最让人感动的莫过于倔老头子送走良多后那句像是自言自语般的，“下次来就是新年了吧”，父亲所特有的不动声色的爱啊～', '夏至横山家，\r\n小津屋檐下，\r\n周围二三事，\r\n外婆炸玉米，\r\n攀折紫薇花，\r\n追逐黄蝴蝶。\r\n淡然疗心伤，\r\n四肢渐愈合。\r\n有了伴的路，\r\n步履停一停；\r\n牵了手的手，\r\n岁月不回头。\r\n']"
疯狂的麦克斯4：狂暴之路,8.6,349894,"['全程内心戏都是：【卧槽！还有这种操作！……】', '简直high爆了，前三十分钟已经让人目瞪口呆好几回了，但这电影基本没有要停下来的意思啊，如果一定要分成五六段的话，每两段之间的文戏只有大约三十秒，然后又开始High。。汤老湿前三分之二都没啥台词已经被帅cry，后面掀翻史上最炫酷公路乐队之后开始有台词了完全让人招架不住嘛！', '教无脑CG片做人的节奏。', '情节？情节？老子的贝斯都可以喷火了！还要特么什么情节！', '血与沙的故事，且燃且悲的西部版末日侠客行。塞隆美且执着，还可以与男人等高抗争，女神当如是。事了拂衣去，深藏功与名，汤老师真·侠客是也。配色帅气，吉他炫酷。 恩，可比复联好看不少。我说姑娘眼熟，超模呀！个死军阀眼光倒不错。']"
色，戒,8.4,450893,"['男人是政治的动物，女人是情感的动物。李安用床戏“将易先生的内心活动外在化，外显他的恐惧、他的愤怒和挫折。你可以形容一个人如何不具备相信别人的能力，但更绝的是让他在高潮时都不敢闭上眼睛” “如果说断背山是一段发生在天堂里的爱情，那色戒就是来自地狱的爱情。”——李安', '汤唯太美，沉静自持。整个电影紧张饱满，眼角眉梢没有一出不是戏。', '好一个汤唯', '载她的三轮车夫有多快活', '两个半小时的电影没有一分钟的镜头是浪费的。']"
遗愿清单,8.6,244228,"['笑了三分之二，最后开始落泪。你亲吻了世界上最美的女孩，你们的故事成为别人见过的最美的传奇。', '三流剧本，一流演技，主要是看两个主角啦', '失望，一点也不现实也不具代表性的遗愿清单，更没有“一路玩到掛”的悲壮感。看完我只想去跳一次伞。', '我笑了，也哭了', '不知死焉知生']"
大佛普拉斯,8.7,250924,"['「雖然現在已經是太空時代了，人類可以搭乘太空船到達月球，但卻沒辦法看穿每個人心裡的宇宙。」', '生而平等是不存在的，死而平等也是不存在的，唯有人类永生的孤独是众生平等的。', '你知不知道有一种说法，说人白天诵经文，晚上会梦鬼神，因为在消业障。为了图安眠，有人躲进满是娃娃的太空舱，有人躺在浪涛声声的吊床上。有人掉光了发，有人被鬼神扰。人生希微得说不出一句话，命运憋闷得出不了一口气，谁不是躲在大佛腹中诵经的人？后来有个人替我诵，说噩梦他来做，而功德都赠我。', '5.0。1.有钱人的世界是彩色的，于是黑白有了难得的意义。2.大佛“垂头丧气”之说+1。3.放浪形骸的行车记录仪，游民肚财的秘密基地，送葬路上涨漫的水泽。4.我们已经可以依靠科技进入外太空，却依然无法走进一个人内心的宇宙。4.年度最佳结尾，非它莫属。', '殘酷的是...僅僅是觀看這些人的日常生活都有些獵奇，把悲傷的事情用喜劇來表示，更顯荒謬']"
小萝莉的猴神大叔,8.4,332504,"['近期唯一泪眼朦胧的电影，不能说电影拍的有多好，只是题材上升到了一种高度，宗教，政府，国家其实都是为人服务的，在爱的面前，这些都要让路，人性是能冲破这种种隔阂最后让奇迹出现发出呐喊声音的，也能判断是非对错的，哪怕那些违犯法律，制度，可这尊重人性，最后的最后那场景的确很震撼。', '不说了，洗脸去了', '推荐！推荐！推荐！\n理由一，宗教、国家、种群冲突，人性美与规则法律的碰撞。小事件大主题。\n理由二，有血性，有情怀，有毅力，有原则，有大爱。\n理由三，男主表现极佳，小萝莉笑容极甜。\n理由四，片长159分，但看着轻松愉悦。', '虽说故事距离现实太遥远（印度教与穆斯林的冲突，社会安全状况），但电影拍得真的很好。故事讲得好，很感人，某种意义上很真实（如果不是真的了解印度）。歌舞片段很节制。配乐烘托到位。自然环境的呈现直追BBC。能把主旋律拍成这个效果，堪称神作。', '在真正深切的爱意与人性的光芒之下，一切由于偏见和狭隘而被塑造出来的障碍——不同的信仰、对立的政治、分割的土地，都不再重要。']"
再次出发之纽约遇见你,8.5,286157,"['奈特莉在教育少女方面颇有天赋“dont let him think you are easy”', '通过一首歌就听出男友出轨，恋爱中的人果然个个心思细腻如神探。几场街演好喜欢，詹胖子好萌。KK大概只有听歌声才像个妹子，说话时的血盆大口能忍就忍了，但唱歌时候注意一下表情管理啊【笑cry', 'Keira Knightley的衣服真好看，穿出一种闲闲的、不用力过猛的精致。平胸果然是王道，轻盈、削薄、纤细…像未发育起来的小女生，又像清秀版的小男生。只要不用那著名的下巴颏演戏，KK也不是很讨厌嘛。Mark Ruffalo这只卷毛，每次出来我都想让女猪脚跟他滚床单否则不能尽兴究竟是什么心理。', '我知道它不完美。我知道爱上和音乐生活的人是什么感觉，也记得他开始给其他女人写歌时，是什么感觉。KK比我想的好太多。Mark和Adam是两个阶段，别做谁的fucking缪斯，记住这一刻就够了。分享歌单踩街曾是我年轻时的恋爱法则，现在都不再重要，想到这，又哭了出来。Mark演的特别好，我爱每一个瞬间。', '我好喜歡這部電影，連討厭的凱拉奈特莉都變得順眼起來。John Carney有一顆青春之心，否則怎能如此浪漫寬容？結尾女主角選擇了重新開始，一段更加自由，嶄新的生活，反高潮之餘平添一份暖意']"
追随,8.9,125074,"['我曾经跟踪过一对陌生情侣，因为他们走的太快了，完全不符合正常情侣的步速，这让我好奇。当他们拐进路边的快捷酒店时，一切疑云烟消云散。', '希区柯克遗风。    突然觉得彩色侵袭以后，我们失去了一种多么美好的电影风格。', '虽然你行的是鸡鸣狗盗之事，但也不用摆出一副鸡鸣狗盗之相', '诺大神的处女作就这么牛逼了……', 'Nolan天赋之作，之后的作品太工于技巧而丧失味道了。']"
聚焦,8.8,199244,"['唯冷峻克制的表达，更具“于无声处听惊雷”的震撼效果。', '四星半 其实我觉得最能挖的是rapist may have been raped这一点', '没有猪队友，没有渣Boss，没有性生活。不得不说美国梦真的可以洗脑，每每洗毕都感觉自己也香喷喷的。', '住在波士顿看这片感觉真是……全场白人老头老太最后鼓掌认真得不行。BP强力选手水平', '中规中矩。温吞开水。']"
东京物语,9.2,85788,"['刚到东京的时候，妈妈说：“原来东京这么近。”决定离开东京的时候，妈妈说：“东京真的太远了。”', '“兒女們未必不愛自己的父母，他們相信自己是愛的，但卻在日常生活的淘洗中漸次失蹤了那份感情，愛與尊敬只剩下一個自以為是的幻影。”', '刚开始的几幕，觉得极做作，哪有众人说的这般好？再耐心看下去，方发觉，在表面的客套和微笑下，内心深处的悲凉。“其实我们是很幸福的。”“是啊，其实我们是幸福的呢！”等到我老时，也会这样和老伴相视而笑么？', '片中的纪子，好善良美丽的女人，一个完美的日本女人。', '电影在流逝之外，人的变化在流逝之外。还有，这世界真让人灰心。']"
